cui,ano,prestaciones,descripcion_obra
0800344,2023,Sanitarias,Reposición termo tanque en casa casero
0800348,2021,Albañileria / Pintura,Pintura sala de computacion
0800348,2021,Calefaccion y Refrigeracion,Faltantes 9 ventiladores
0800348,2021,Electricidad,Restauración de la sala de bombas
0800348,2021,Incendio,Provisión de 2 matafuegos PVP X 5KG
0800348,2022,Albañileria / Pintura,Pintura en hall pb
0800348,2022,Electricidad,COLOCAR LUCES EN PATIO
0800348,2022,Gas,"Trabajos en instalación de gas, Adecuación en instalaciones de gas"
0800348,2022,Otros Servicios,COLOCAR MALLAS EN JARDIN
0800348,2023,Calefaccion y Refrigeracion,Reponer aire acondicionado sala amarilla
0800348,2023,Electricidad,Reparar/reemplazar ventilador.
0800356,2021,Cubiertas / Impermeabilizaciones,Cambio de membranas-Techos planos
0800356,2021,Electricidad,Instalación 3 purificadores de aire
0800356,2021,Gas,Protecciones interiores calefactores
0800356,2022,Incendio,Recambio de matafuegos abc 5kg
0800360,2021,Albañileria / Pintura,"Reparar revoque frente del edificio, Revoque,pintura,hall,medianera,celosias"
0800360,2021,Cubiertas / Impermeabilizaciones,Coloc proteccion bandeja s/frente
0800360,2021,Gas,Acond. ventilaciones
0800360,2022,Albañileria / Pintura,"Acondicionamiento de aula en planta baja, Tercer patio(rev., pintura, reemplazo vi"
0800360,2022,Calefaccion y Refrigeracion,Presupuesto x 3 caloventores
0800360,2022,Incendio,Provisión de un matafuego CO2 5 kg
0800360,2023,Albañileria / Pintura,Primera etapa núcleo baño
0800360,2023,Electricidad,Provisión y colocacion de ventiladores
0800364,2021,Electricidad,cotizacion y Reemplazo de ventiladores
0800364,2021,Gas,"reemplazar regulador de gas en caldera, Cambio de quemador de caldera"
0800396,2021,Calefaccion y Refrigeracion,REPARACION DE CALDERA
0800396,2021,Electricidad,"Luces de emergencia, Colocación de purificadores"
0800396,2021,Sanitarias,Conexión de agua en bacha-Sala Jardín
0800480,2021,Albañileria / Pintura,"Cielorr durlock comp y biblio, inst elec"
0800480,2021,Incendio,Reemplazo de 1 matafuegos 5k ak
0800480,2022,Calefaccion y Refrigeracion,Cambio de quemador caldera
0800480,2022,Carpinterías,Colocación de pasamanos
0800480,2022,Electricidad,Readecuación inst eléctrica sal computa
0800480,2023,Incendio,Reemplazo de 3 matafuegos
0800496,2021,Otros Servicios,Reja de Protección en Escalera
0800496,2022,Albañileria / Pintura,Adecuación de Instalación Cloacal y Reem
0800512,2022,Cubiertas / Impermeabilizaciones,Reparacion  de filtracion en techo
0800512,2022,Electricidad,Colocar iluminación de emergencia
0800512,2022,Gas,"Reemplazar cocina de casa de casera, Reposición de calefon"
0800512,2022,Sanitarias,Reponer tapa de tanque de agua
0800512,2023,Carpinterías,Colocación de puerta de rejas
0800512,2023,Electricidad,"Ejecucion Espacios Seguros, Reemplazo de Ventiladores"
0800532,2021,Albañileria / Pintura,"Rep,pintar cielorraso biblioteca,pasillo"
0800532,2021,Gas,Verificar instalacion de gas
0800532,2022,Albañileria / Pintura,"Reparar revoques de aula de plástica, Pintura de pasillo y 2 hall"
0800532,2022,Carpinterías,Sustitucion Puertas baño Jardin
0800532,2022,Cubiertas / Impermeabilizaciones,"Reparar filtraciones en cubierta, Elemento estructural para filtraciones"
0800532,2022,Electricidad,"Reemplazar y suministrar ventiladores, Colocar Cinco Ventiladores distribuidos"
0800532,2022,Gas,Adecuación de inst de gas a Normativa
0800532,2022,Otros Servicios,RETIRO DE ARBOL
0800532,2022,Sanitarias,Sustitucion de inodoro b.discapacitados
0800532,2023,Gas,"Adecuación de inst de gas a Normativa, Reparacion segun informe MetroGas"
0800540,2021,Electricidad,"Instalacion luces de emergencia PB, Instalación luces de emergencia 1º piso"
0800540,2021,Sanitarias,Reposición Tapas de tanques de agua
0800540,2022,Gas,Adecuación de inst de gas a Normativa
0800540,2023,Carpinterías,Protecciones en ventanas 1° piso
0800540,2023,Electricidad,Reemplazo de ventiladores de techo
0800692,2021,Carpinterías,Reparar nicho de gas
0800692,2021,Gas,Adecuar a norma vigente-Inst de gas
0800692,2022,Gas,"Provision cocina casera, INSTALACION DE GAS"
0800692,2022,Sanitarias,Hundimiento sala de sisterna
0800692,2023,Carpinterías,Cerradura puerta principal
0800696,2021,Electricidad,Nuevo tablero general y seccional
0800696,2021,Gas,Adecuacion instalacion de gas
0800696,2021,Sanitarias,Recambio de Termotanque
0800696,2022,Albañileria / Pintura,Instalación eléctrica para ventiladores.
0800696,2022,Electricidad,Instalacion luces de emergencia
0800696,2022,Medios de elevación,Cambio de mecanismo montasilla
0800752,2022,Gas,Adecuacion de instal de gas a normativa
0800752,2022,Otros Servicios,Reparación de Rejas y Modif por segurida
0800752,2023,Electricidad,Reemplazo de ventiladores en varios sec
0800760,2021,Albañileria / Pintura,Cambiar pisos de madera por graniticos
0800760,2021,Calefaccion y Refrigeracion,Instalar equipos purificadores
0800760,2021,Carpinterías,Nueva cerradura ascenso
0800760,2022,Albañileria / Pintura,Nuevas placas san francisco en S. Jardín
0800760,2022,Carpinterías,RED ANTI PALOMAS
0800760,2022,Electricidad,Luces de emergencia
0800780,2021,Albañileria / Pintura,"Pintura Integral de Taller de Tornería, Complementarias a Pintura de Taller Torn"
0800780,2021,Calefaccion y Refrigeracion,Colocacion de purificadores
0800780,2021,Sanitarias,"Reponer termotanque de casera, Adecuaciones en la Inst de Agua Fría"
0800780,2022,Albañileria / Pintura,Pintura de claustro de talleres
0800780,2022,Carpinterías,tareas complementarias sector aulas de t
0800780,2022,Cubiertas / Impermeabilizaciones,Reemplazo de canaleta en cub parabólica
0800780,2022,Electricidad,"Reemplazo de Timbres y Adecuación de IE, Prov. coloc. ventiladores y reposicion"
0800780,2022,Incendio,Reemplazo de termotanque
0800780,2022,Saneamiento,Desratizacion
0800780,2023,Electricidad,INSTALACION EN ESPACIOS SEGUROS
0800904,2021,Electricidad,instalar/prolongar la cañeria electrica
0800904,2022,Albañileria / Pintura,Reparación de la superficie de la pared
0800916,2021,Albañileria / Pintura,"Cambio de solado patio delantero, Reparaciones en departamento vecino, Impermeabilizacion y nivelacion de pilar"
0800916,2022,Albañileria / Pintura,"Cambio de solado - 2da Etapa, 3 etapa solado patio delantero"
0800916,2022,Electricidad,Rejas en circulaciones y reflectores
0800916,2022,Medios de elevación,Reparación ascensor
0800916,2023,Albañileria / Pintura,"Cateos, Cateo contrafrente"
0800916,2023,Carpinterías,cerradura archivo
0800916,2023,Electricidad,"instalación de 16 ventiladores, Instalacion Espacio Seguro"
0800928,2022,Carpinterías,cambio de cerraduras
0800928,2022,Electricidad,Colocación de 4 aires acondiconados
0800972,2022,Calefaccion y Refrigeracion,Reemplazo EstufasTraful 3847 (Jardín)
0800972,2022,Carpinterías,Rejas en Biblioteca
0800972,2022,Gas,"Válvula Solenoide cocina, Válvula Solenoide cocina"
0800972,2022,Incendio,Cambio de Extintores
0800972,2023,Electricidad,Recambio de inodoro
0801044,2021,Albañileria / Pintura,"Pisos maderas y otros, Reparación Medianera, Construcción de muro medianero"
0801044,2022,Calefaccion y Refrigeracion,Prov.e instalacion rejilla y cañeria
0801044,2022,Electricidad,Instalación de Aires Acondicionados
0801176,2021,Calefaccion y Refrigeracion,Reemplazo De 2 estufas: 7mo B y Secretar
0801176,2021,Incendio,Reposición de picos en hidratantes
0801176,2022,Cubiertas / Impermeabilizaciones,Cambiar dos tanques de agua
0801176,2022,Gas,Trabajos en instalación de gas
0801176,2022,Sanitarias,Reponer tapa de tanque de agua
0801176,2023,Electricidad,Ejecucion Espacios Seguros
0801196,2021,Electricidad,Colocación de luces de emergencia
0801196,2021,Sanitarias,"Reemplazo de cañeria sobre comedor, Tapas de tanques de reserva"
0801196,2022,Albañileria / Pintura,COLOCAR DURLOCK EN TECHO
0801196,2022,Gas,Adecuación de inst de gas a Normativa
0801196,2022,Sanitarias,Reponer tapa de tanque de agua
0801208,2021,Cubiertas / Impermeabilizaciones,Reparacion de tanque de bombeo  Controla
0801208,2021,Incendio,Proveer y colocar 3 matafuegos  Realizan
0801208,2021,Sanitarias,Reemp tapa de inspeccion en tanque
0801208,2022,Gas,Adecuación de instalación de gas/ calefa
0801216,2021,Albañileria / Pintura,Se solicita reparar cielorraso bibliotec
0801216,2021,Electricidad,"Reemplazo de artefactos de fachada, Artefactos LED en hall de acceso"
0801216,2022,Calefaccion y Refrigeracion,"Acondicionar sistema de caldera, Placas calefactoras ecosol en aulas"
0801216,2022,Gas,Readecuar inst de gas
0801216,2023,Albañileria / Pintura,Instalación de malla metálica.
0801216,2023,Electricidad,Reemplazo de Ventiladores
0801216,2023,Gas,Colocar nuevo termotanque en jardín
0801240,2021,Incendio,Provision de matafuego faltante
0801240,2021,Otros Servicios,"Proteccion para estufa, Instalacion de luces en baño de mujeres"
0801240,2023,Electricidad,PROVISION E INST. DE VENTILADORES
0801240,2023,Otros Servicios,Reponer regulador de gas e instalacion
0801296,2021,Calefaccion y Refrigeracion,"Inst 3 placas calefactoras aulas jardin, Corto el motor de 16 ventiladores pared"
0801296,2021,Incendio,Prov 2 matafuegos PVP X 5KG por fallas
0801296,2021,Medios de elevación,Puesta en marcha de ascensores 2 y 3
0801296,2021,Sanitarias,"Reparar puertas de cubiculos de baños, Refacción de baño de niñas - Patio"
0801296,2022,Calefaccion y Refrigeracion,"Acondicionar sistema de caldera, Instalación de placas calefactoras"
0801296,2022,Cubiertas / Impermeabilizaciones,"Imimpermeabilizacion de azotea, Coloc placas antihumedad aula L154 La in"
0801296,2022,Gas,CAMBIO TT CASA CASERA
0801296,2022,Otros Servicios,COLOCAR PURIFICADORES DE AIRE
0801296,2023,Albañileria / Pintura,Realizar 3 aulas del futuro
0801296,2023,Electricidad,"Realizacion de espacio digital, Reemplazar 21 ventiladores"
0801296,2023,Gas,Puesta a normativa de gas
0801372,2021,Otros Servicios,"Reparacion y reinstalacion de bombas, Readecuacion instalacion de gas, Puesta en marcha Central de incendio, Instalacion de 6 ventiladores en comedor"
0801372,2022,Albañileria / Pintura,Revoques patio fondo medianera izquierda
0801372,2022,Cubiertas / Impermeabilizaciones,"Impermeabilizacion en cubierta jardin, Reparacion de dos terrazas transitables"
0801372,2022,Electricidad,"Provision e iinstalacion luces de emerg., Proveer e instalar dos ventiladores"
0801372,2022,Incendio,Reemplazo de dos matafuegos jardin
0801372,2022,Medios de elevación,reparacion ascensor
0801372,2022,Otros Servicios,"Adecuacion Inst. Electrica, Provision temporal de grupo electrogeno"
0801372,2023,Cubiertas / Impermeabilizaciones,Reparacion de Terrazas y pintura interio
0801372,2023,Electricidad,PROVISION E INST. DE VENTILADORES
0801412,2021,Electricidad,Luces de emergencia
0801412,2022,Albañileria / Pintura,Reparación de revoques y pintura
0801412,2022,Calefaccion y Refrigeracion,Reparación de 2 equipos fan coils
0801412,2022,Electricidad,Conexión Portero eléctrico casera
0801412,2022,Gas,clocacion de regulador de gas
0801412,2023,Calefaccion y Refrigeracion,Readecuacion de caldera
0801416,2021,Albañileria / Pintura,"Pintura de paredes cielorraso y carpint., Colocación de placas antihumedad pared"
0801416,2021,Electricidad,Colocación de luces de emergencia
0801416,2022,Calefaccion y Refrigeracion,Colocación de calefactores eléctricos
0801416,2022,Incendio,Colocación de 2 matafuegos
0801428,2022,Electricidad,Instalacion luces de emergencia
0801436,2021,Calefaccion y Refrigeracion,Reparacion de Caldera y bombas
0801436,2021,Electricidad,"Adecuación eléctrica de la válv solenoid, Instalacion nueva bomba elevadora agua, instalación de válvula solenoide, instalación de 2 bombas sumergibles, Instalacion Aire acondicionado"
0801436,2021,Incendio,"Prov, coloc extintores"
0801436,2021,Medios de elevación,Reparacion y puesta en marcha de la Plat
0801436,2021,Sanitarias,Instalación de un termotanque eléctrico
0801436,2022,Electricidad,Conexión de 3 ventiladores en gimnasio S
0801436,2022,Medios de elevación,Cables de traccion ascensor
0801468,2021,Carpinterías,Rejas en escalera y en 2 ventanas fachad
0801468,2021,Electricidad,Colocación de luces de emergencia
0801468,2022,Electricidad,Adecuación eléctrica en casa casera
0801468,2022,Sanitarias,Colocación de grasera en cocina
0801468,2023,Incendio,Reemplazo de tendido de cable
0801480,2021,Electricidad,Instalación de 4 equipos de Aire Acondic
0801480,2021,Gas,"Prov,coloc protecciones en calefactores, Instalar 3 calefactores TB de 5500 Kcal"
0801480,2021,Sanitarias,Tanque cisterna para sala de máquinas
0801480,2022,Electricidad,"Colocación de luces de emergencia, Timbre para hipoacusico en ingreso"
0801496,2021,Electricidad,ADECUACION INSTALACION ELECTRICA
0801496,2022,Gas,Adecuación instalación de gas
0801496,2023,Sanitarias,Reemplazo termotanque eléctrico
0801528,2021,Electricidad,Portero eléctrico para casa casero
0801528,2021,Gas,Adecuacion de gas segun normativa
0801528,2023,Electricidad,Instalacion Espacio Seguro
0801600,2021,Electricidad,COLOCACION DE REFLECTORES EN ACCESO
0801600,2022,Calefaccion y Refrigeracion,"Estufa de 5700kcal., INSTALACION DE 4 AA EN SALAS JARDIN"
0801600,2022,Carpinterías,Coloc. carpinterias salas de jardin
0801600,2022,Electricidad,RECOLOCAR REFLECTORES EN FACHADA
0801600,2022,Incendio,SSTEMA DE PROTECCIÓN CONTRA INCENDIO
0801600,2023,Electricidad,Reparacion de Sistema de Vigilancia
0801612,2021,Calefaccion y Refrigeracion,"Cambio de 4 convectores, Reacondicionamiento de caldera"
0801612,2021,Carpinterías,"Barandas perimetr,barrales,red antipalom"
0801612,2022,Albañileria / Pintura,Prov. coloc. cambiador para niños
0801612,2022,Calefaccion y Refrigeracion,"Reacondicionar 2 radiadores, Intervención tendido de calefacción"
0801612,2022,Electricidad,"Colocación de luces de emergencia, Reacondicionamiento de telefonia"
0801612,2022,Saneamiento,"Toma de muestra, material sospechoso"
0801612,2023,Electricidad,Prov. Coloc.  7 ventiladores
0801612,2023,Saneamiento,"Proveer certificados, obleas"
0801616,2021,Incendio,Provision de matafuegos faltantes
0801616,2021,Otros Servicios,"Reparaciones generales de Gas, Adecuacion instalacion Gas Sector cocina"
0801616,2022,Carpinterías,Proveer e instalar proteccion red
0801616,2022,Electricidad,Provision e iinstalacion luces en patio
0801616,2022,Otros Servicios,"Adecuacion inst. electrica direccion jar, PROVISION E INST. DE VENTILADORES"
0801616,2023,Otros Servicios,PROVISION E INST. DE VENTILADORES
0801620,2021,Calefaccion y Refrigeracion,Reparacion de Radiadores en PA
0801620,2022,Albañileria / Pintura,Retiro de solado de mosaico
0801620,2023,Electricidad,Inst. alarma y camara espacio Seguro
0801624,2022,Calefaccion y Refrigeracion,Reacondicionar sector electrico caldera
0801624,2023,Carpinterías,"Ejecución de oficina y cambiador en sala, Prov. Coloc. Mosquiter en ventana"
0801624,2023,Electricidad,Instalación de tomas en oficina
0801636,2021,Albañileria / Pintura,Pintura cielorraso-Proteccion barandas
0801636,2021,Medios de elevación,habilitacion montasilla
0801636,2022,Carpinterías,provision y colocacion de cerramiento
0801636,2022,Medios de elevación,Reparación montasilla
0801636,2023,Albañileria / Pintura,Pintura de Paredes y carpinterias 4 sala
0801640,2021,Electricidad,Instalación equipo de A° ° Biblioteca
0801644,2021,Cubiertas / Impermeabilizaciones,Tabique para elevar dos bombas
0801644,2023,Calefaccion y Refrigeracion,Adecuacion sistema de calefacción
0801644,2023,Electricidad,Instalación de purificadores en el EE
0801644,2023,Gas,Reparar medidores de gas
0801664,2022,Incendio,ADECUACIÓN SISTEMA FIJO CONTRA INCENDIO
0801664,2022,Saneamiento,DESRATIZACION 50 CAJAS
0801704,2021,Albañileria / Pintura,Adecuar desniveles en ingresos
0801704,2021,Carpinterías,Adecuar nucleo sanitario Bº PB
0801704,2021,Electricidad,Coloc purificador en aula PB
0801704,2021,Gas,Readecuacion instalacion de gas}
0801704,2022,Incendio,Recarga de matafuegos descargado
0801704,2022,Sanitarias,Cambiar termotanque de laboratorio
0801704,2023,Gas,"Reacondicionamiento del gas en el buffet, Reacondicionamiento de gas en buffet"
0801708,2021,Carpinterías,Colocar rejas-Sala digital y balcones 1P
0801708,2021,Sanitarias,Recambio de cañeria de tanques
0801708,2022,Albañileria / Pintura,"Pintura SUM integral, Desmonte de pilar perimetro patio jardin, Pintura de carpinterias de SUM, Cambio solados y pintura en salas"
